row_index,symbol,signal_bar_ts,side,strategy_id,scope,feature,live_value,training_value,abs_diff,status
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,flow_persistence_ts_resid,-8.991899564397149e-22,-8.991899564397149e-22,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,flow_ratio,-0.15903234481811523,-0.15903234481811523,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,funding_per_hour,-2.3254920211712715e-10,-2.3254920211712715e-10,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,fvg,0.0,0.0,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,gap_pct,1.4817867279052734,1.4817867279052734,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,impact_12,2.053748846054077,2.053748846054077,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,innovation_z_x_zr_1h,2.053748846054077,2.053748846054077,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,innovation_z_x_zr_3h,-0.9916000962257385,-0.9916000962257385,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,jump_intensity,0.02083333395421505,0.02083333395421505,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,jump_rate_10h,0.6000000238418579,0.6000000238418579,0.0,match
