family,params,pt_mult,sl_mult,horizon,risk_budget,status,n,signals_per_day,target_signals_per_day,adaptive_used
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,12,1.0,ANOVA,1466,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,24,0.4,Mutual Info,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,24,0.7,PASS,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,24,1.0,ANOVA,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,48,0.4,Class Balance,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,48,0.7,PASS,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",3.5,1.0,48,1.0,PASS,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,12,0.4,Class Balance,1466,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,12,0.7,Mutual Info,1466,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,12,1.0,ANOVA,1466,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,24,0.4,ANOVA,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,24,0.7,PASS,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,24,1.0,ANOVA,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,48,0.4,Class Balance,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,48,0.7,PASS,1465,4.46,7.5,True
FVG_SMART_MONEY,"{'min_gap_pct': 0.15, 'lookback': 24, 'volume_threshold': 2.0, 'confirm_candles': 2}",4.0,1.0,48,1.0,PASS,1465,4.46,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,12,1.0,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,24,1.0,Mutual Info,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",1.5,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,12,1.0,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,24,1.0,Mutual Info,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.0,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,12,1.0,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,24,1.0,Mutual Info,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",2.5,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,12,1.0,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,24,1.0,Mutual Info,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.0,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,12,1.0,Mutual Info,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,24,1.0,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",3.5,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,12,0.4,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,12,0.7,PASS,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,12,1.0,Mutual Info,2376,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,24,0.4,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,24,0.7,PASS,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,24,1.0,Mutual Info,2375,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,48,0.4,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,48,0.7,PASS,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 12, 'min_touches': 3, 'breakout_threshold': 0.002, 'volume_threshold': 1.5, 'min_strength_score': 3.0}",4.0,1.0,48,1.0,Mutual Info,2372,7.22,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,12,0.4,Mutual Info,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,12,1.0,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,48,0.4,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",1.5,1.0,48,1.0,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,12,0.4,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,12,1.0,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,48,0.4,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.0,1.0,48,1.0,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,12,0.4,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,12,1.0,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,48,0.4,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",2.5,1.0,48,1.0,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,12,0.4,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,12,1.0,Mutual Info,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,48,0.4,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.0,1.0,48,1.0,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,12,0.4,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,12,1.0,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,48,0.4,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",3.5,1.0,48,1.0,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,12,0.4,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,12,0.7,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,12,1.0,PASS,2433,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,24,0.4,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,24,0.7,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,24,1.0,PASS,2432,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,48,0.4,Mutual Info,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,48,0.7,PASS,2429,7.4,7.5,True
SR_BREAKOUTS,"{'lookback': 24, 'min_touches': 2, 'breakout_threshold': 0.003, 'volume_threshold': 2.0, 'min_strength_score': 2.5}",4.0,1.0,48,1.0,Mutual Info,2429,7.4,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,12,0.4,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,12,0.7,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,12,1.0,PASS,1275,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,24,0.4,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,24,0.7,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,24,1.0,PASS,1274,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,48,0.4,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,48,0.7,PASS,1273,3.88,7.5,True
ORDER_BLOCKS,"{'lookback': 12, 'min_move_pct': 0.5, 'volume_threshold': 2.0}",1.5,1.0,48,1.0,PASS,1273,3.88,7.5,True
